Contigs id(VIRUS)	Host taxid	pmid	evidence
Bacilli_gi_510932088_850646_891156	1140002	26200428	VirSorter
Bacilli_gi_483380334_0_25984	1121864	26200428	VirSorter
Bacilli_gi_510799013_2602180_2640899	1139219	26200428	VirSorter
Bacilli_gi_510799013_332654_374213	1139219	26200428	VirSorter
Bacilli_gi_510932048_1372592_1411116	1139219	26200428	VirSorter
Bacilli_gi_510932048_827932_869296	1139219	26200428	VirSorter
Bacilli_gi_476525634_6267_41028	1288492	26200428	VirSorter
Bacilli_gi_522835413	1260363	26200428	VirSorter
Bacilli_gi_522835787	1260358	26200428	VirSorter
Bacilli_gi_522835811	1260358	26200428	VirSorter
Bacilli_gi_522835665	1260359	26200428	VirSorter
Bacilli_gi_522835544	1260360	26200428	VirSorter
Bacilli_gi_522835552	1260360	26200428	VirSorter
Bacilli_gi_522835565	1260360	26200428	VirSorter
Bacilli_gi_522836001	1260356	26200428	VirSorter
Bacilli_gi_502206344_994950_1037475	1169286	26200428	VirSorter
Bacilli_gi_421512330	1201292	26200428	VirSorter
Bacilli_gi_421512733	1201292	26200428	VirSorter
Bacilli_gi_502238181_1032628_1070718	1169290	26200428	VirSorter
Bacilli_gi_239948585_620256_656470	565642	26200428	VirSorter
Bacilli_gi_502362932_34964_77961	1169311	26200428	VirSorter
Bacilli_gi_522835488_106286_142974	1260361	26200428	VirSorter
Bacilli_gi_552941368_113972_134574	1391469	26200428	VirSorter
Bacilli_gi_552941384_35618_74407	1391469	26200428	VirSorter
Bacilli_gi_397698583_257750_295157	1206105	26200428	VirSorter
Bacilli_gi_242364220	565643	26200428	VirSorter
Bacilli_gi_545607155_0_22835	1115807	26200428	VirSorter
Bacilli_gi_242362035_373302_413505	565647	26200428	VirSorter
Bacilli_gi_501481354_33522_76500	1151201	26200428	VirSorter
Bacilli_gi_500219249_340805_382586	1151188	26200428	VirSorter
Bacilli_gi_500220803	1151188	26200428	VirSorter
Bacilli_gi_500218213_457850_494914	1151187	26200428	VirSorter
Bacilli_gi_500222154_775522_812732	1151189	26200428	VirSorter
Bacilli_gi_500222525_283_37493	1151189	26200428	VirSorter
Bacilli_gi_500215897_667957_700043	1151186	26200428	VirSorter
Bacilli_gi_500937919_378094_422912	1151209	26200428	VirSorter
Bacilli_gi_500940034_38633_75513	1151209	26200428	VirSorter
Bacilli_gi_500950856_1166007_1210825	1151210	26200428	VirSorter
Bacilli_gi_500950856_43168_80048	1151210	26200428	VirSorter
Bacilli_gi_500957445_378895_423713	1151211	26200428	VirSorter
Bacilli_gi_500958033_39347_76227	1151211	26200428	VirSorter
Bacilli_gi_500967136_1680859_1725677	1151212	26200428	VirSorter
Bacilli_gi_500967741_709531_746411	1151212	26200428	VirSorter
Bacilli_gi_500754380_342141_385119	1151195	26200428	VirSorter
Bacilli_gi_500827005_36026_73435	1151200	26200428	VirSorter
Bacilli_gi_500897546_1522846_1565824	1151202	26200428	VirSorter
Bacilli_gi_501003024_33714_70594	1157351	26200428	VirSorter
Bacilli_gi_501003765_953629_998447	1157351	26200428	VirSorter
Bacilli_gi_501075363_2048191_2089324	1157368	26200428	VirSorter
Bacilli_gi_501065799_34133_71013	1157366	26200428	VirSorter
Bacilli_gi_501066317_944762_989580	1157366	26200428	VirSorter
Bacilli_gi_500981207_313242_350122	1157343	26200428	VirSorter
Bacilli_gi_500982093_939786_984604	1157343	26200428	VirSorter
Bacilli_gi_500982710	1157343	26200428	VirSorter
Bacilli_gi_500991358_1382331_1419211	1157345	26200428	VirSorter
Bacilli_gi_500991358_2508999_2553817	1157345	26200428	VirSorter
Bacilli_gi_500993436_40658_77538	1157346	26200428	VirSorter
Bacilli_gi_500993990_377977_422795	1157346	26200428	VirSorter
Bacilli_gi_501001041_38965_75845	1157349	26200428	VirSorter
Bacilli_gi_501001043_379959_424777	1157349	26200428	VirSorter
Bacilli_gi_501001074	1157349	26200428	VirSorter
Bacilli_gi_501001117_43434_80314	1157350	26200428	VirSorter
Bacilli_gi_501001214_378266_423084	1157350	26200428	VirSorter
Bacilli_gi_501021365_40984_77864	1157355	26200428	VirSorter
Bacilli_gi_501021925_379732_424550	1157355	26200428	VirSorter
Bacilli_gi_501023403_39269_76149	1157356	26200428	VirSorter
Bacilli_gi_501024419_380277_425095	1157356	26200428	VirSorter
Bacilli_gi_501025499_38615_75495	1157357	26200428	VirSorter
Bacilli_gi_501026048_378114_422932	1157357	26200428	VirSorter
Bacilli_gi_501027727_39313_76193	1157358	26200428	VirSorter
Bacilli_gi_501028254_937839_982657	1157358	26200428	VirSorter
Bacilli_gi_501037124_41070_77950	1157360	26200428	VirSorter
Bacilli_gi_501037683_963830_1008648	1157360	26200428	VirSorter
Bacilli_gi_501039535_304349_341229	1157361	26200428	VirSorter
Bacilli_gi_501040435_375705_420523	1157361	26200428	VirSorter
Bacilli_gi_501056826_41116_77996	1157364	26200428	VirSorter
Bacilli_gi_501057849_375008_419826	1157364	26200428	VirSorter
Bacilli_gi_500976066_44041_80921	1157342	26200428	VirSorter
Bacilli_gi_500976564_379979_424797	1157342	26200428	VirSorter
Bacilli_gi_501060258_34761_71641	1157365	26200428	VirSorter
Bacilli_gi_501061065_375291_420109	1157365	26200428	VirSorter
Bacilli_gi_501070097_39044_75924	1157367	26200428	VirSorter
Bacilli_gi_501071196_379460_424278	1157367	26200428	VirSorter
Bacilli_gi_500994984_33709_70589	1157347	26200428	VirSorter
Bacilli_gi_500994986_374825_419643	1157347	26200428	VirSorter
Bacilli_gi_500999071_40090_76970	1157348	26200428	VirSorter
Bacilli_gi_500999935_380179_424997	1157348	26200428	VirSorter
Bacilli_gi_501009352_38808_75688	1157352	26200428	VirSorter
Bacilli_gi_501010152_954557_999375	1157352	26200428	VirSorter
Bacilli_gi_501031130_38908_75788	1157359	26200428	VirSorter
Bacilli_gi_501031759_941701_986519	1157359	26200428	VirSorter
Bacilli_gi_501046114_41863_78743	1157362	26200428	VirSorter
Bacilli_gi_501047155_375033_419851	1157362	26200428	VirSorter
Bacilli_gi_501053180_40725_77605	1157363	26200428	VirSorter
Bacilli_gi_501053543_377891_422709	1157363	26200428	VirSorter
Bacilli_gi_501076900_1001297_1037319	1157369	26200428	VirSorter
Bacilli_gi_501015627_38641_75521	1157353	26200428	VirSorter
Bacilli_gi_501015680_377754_422572	1157353	26200428	VirSorter
Bacilli_gi_500985022_1159204_1204022	1157344	26200428	VirSorter
Bacilli_gi_500985022_36848_73728	1157344	26200428	VirSorter
Bacilli_gi_505721318_375274_420092	1157378	26200428	VirSorter
Bacilli_gi_505721331_39353_76233	1157378	26200428	VirSorter
Bacilli_gi_505721346_2973980_3010860	1157379	26200428	VirSorter
Bacilli_gi_505721346_948924_993742	1157379	26200428	VirSorter
Bacilli_gi_505721363_643194_680074	1157380	26200428	VirSorter
Bacilli_gi_505721432_948531_993349	1157380	26200428	VirSorter
Bacilli_gi_505721461_38709_75589	1157381	26200428	VirSorter
Bacilli_gi_505721462_377609_422427	1157381	26200428	VirSorter
Bacilli_gi_505721713_35142_72022	1157383	26200428	VirSorter
Bacilli_gi_505721714_380382_425200	1157383	26200428	VirSorter
Bacilli_gi_505721731_41679_78559	1157384	26200428	VirSorter
Bacilli_gi_505721735_375950_420768	1157384	26200428	VirSorter
Bacilli_gi_505721755_378156_422974	1157385	26200428	VirSorter
Bacilli_gi_505723210_41893_78773	1157385	26200428	VirSorter
Bacilli_gi_505727129_375135_419953	1157386	26200428	VirSorter
Bacilli_gi_505727149_40591_77471	1157386	26200428	VirSorter
Bacilli_gi_505727155_378152_422970	1157387	26200428	VirSorter
Bacilli_gi_505727175_33893_70773	1157387	26200428	VirSorter
Bacilli_gi_505727207_38693_75573	1157388	26200428	VirSorter
Bacilli_gi_505727228_376379_421197	1157388	26200428	VirSorter
Bacilli_gi_505728762_375161_419979	1157390	26200428	VirSorter
Bacilli_gi_505728820_40606_77486	1157390	26200428	VirSorter
Bacilli_gi_505729108_38843_75723	1157392	26200428	VirSorter
Bacilli_gi_505729133_943592_988410	1157392	26200428	VirSorter
Bacilli_gi_505727244_45573_82453	1157389	26200428	VirSorter
Bacilli_gi_505727655_948422_993240	1157389	26200428	VirSorter
Bacilli_gi_505731482_34873_71753	1157394	26200428	VirSorter
Bacilli_gi_505732217_379311_424129	1157394	26200428	VirSorter
Bacilli_gi_505733671_377970_422788	1157395	26200428	VirSorter
Bacilli_gi_505733696_38857_75737	1157395	26200428	VirSorter
Bacilli_gi_505733734_375230_420048	1157396	26200428	VirSorter
Bacilli_gi_505733761_40717_77597	1157396	26200428	VirSorter
Bacilli_gi_505733769_39179_76059	1157397	26200428	VirSorter
Bacilli_gi_505733770_374980_419798	1157397	26200428	VirSorter
Bacilli_gi_505733771	1157397	26200428	VirSorter
Bacilli_gi_505733855_937440_982258	1157399	26200428	VirSorter
Bacilli_gi_505733897_39218_76098	1157399	26200428	VirSorter
Bacilli_gi_505734158_378071_422889	1157400	26200428	VirSorter
Bacilli_gi_505737603_38901_75781	1157400	26200428	VirSorter
Bacilli_gi_505739668_378254_423072	1157401	26200428	VirSorter
Bacilli_gi_505739720_39695_76575	1157401	26200428	VirSorter
Bacilli_gi_505741125_379825_424643	1157402	26200428	VirSorter
Bacilli_gi_505741126	1157402	26200428	VirSorter
Bacilli_gi_505741153_35878_72758	1157402	26200428	VirSorter
Bacilli_gi_505741330_932948_977766	1157403	26200428	VirSorter
Bacilli_gi_505742298_40597_77477	1157403	26200428	VirSorter
Bacilli_gi_505743493_935441_980259	1157404	26200428	VirSorter
Bacilli_gi_505744447_33893_70773	1157404	26200428	VirSorter
Bacilli_gi_505745964_35422_72302	1157405	26200428	VirSorter
Bacilli_gi_505746810_377996_422814	1157405	26200428	VirSorter
Bacilli_gi_505747177_652548_689428	1157406	26200428	VirSorter
Bacilli_gi_505747692_908265_953083	1157406	26200428	VirSorter
Bacilli_gi_505750378_40883_77763	1157407	26200428	VirSorter
Bacilli_gi_505750666_375698_420516	1157407	26200428	VirSorter
Bacilli_gi_505751087_39414_76294	1157408	26200428	VirSorter
Bacilli_gi_505751930_942630_987448	1157408	26200428	VirSorter
Bacilli_gi_505752071	1157408	26200428	VirSorter
Bacilli_gi_505755426_34648_71528	1157409	26200428	VirSorter
Bacilli_gi_505757456_375070_419888	1157409	26200428	VirSorter
Bacilli_gi_505767932_42300_79125	1157410	26200428	VirSorter
Bacilli_gi_505782770_950402_995220	1157410	26200428	VirSorter
Bacilli_gi_505795205_35502_72382	1157411	26200428	VirSorter
Bacilli_gi_505804684_379194_424012	1157411	26200428	VirSorter
Bacilli_gi_505804685	1157411	26200428	VirSorter
Bacilli_gi_505804699_40890_77770	1157412	26200428	VirSorter
Bacilli_gi_505728835_35219_72099	1157391	26200428	VirSorter
Bacilli_gi_505728853_378051_422869	1157391	26200428	VirSorter
Bacilli_gi_501601470_378194_423012	1158632	26200428	VirSorter
Bacilli_gi_501606787_35087_71967	1158632	26200428	VirSorter
Bacilli_gi_501569203	1158620	26200428	VirSorter
Bacilli_gi_501571940_675432_714482	1158621	26200428	VirSorter
Bacilli_gi_501573066_43418_80299	1158623	26200428	VirSorter
Bacilli_gi_501577308_39437_76318	1158625	26200428	VirSorter
Bacilli_gi_501577667_402704_448469	1158625	26200428	VirSorter
Bacilli_gi_501579664_38973_77954	1158626	26200428	VirSorter
Bacilli_gi_501581526_40892_78102	1158627	26200428	VirSorter
Bacilli_gi_501588936_378276_423907	1158629	26200428	VirSorter
Bacilli_gi_501611608_959869_997959	1158634	26200428	VirSorter
Bacilli_gi_501593784	1158631	26200428	VirSorter
Bacilli_gi_501960592_16978_50598	1158664	26200428	VirSorter
Bacilli_gi_501968925_147482_181538	1158666	26200428	VirSorter
Bacilli_gi_502075552_0_27138	1158678	26200428	VirSorter
Bacilli_gi_501975299	1158667	26200428	VirSorter
Bacilli_gi_501941596_1706486_1746319	1158662	26200428	VirSorter
Bacilli_gi_501862930_1467592_1513223	1158654	26200428	VirSorter
Bacilli_gi_501839905_910461_957005	491075	26200428	VirSorter
Bacilli_gi_501899574_332744_369953	1158658	26200428	VirSorter
Bacilli_gi_501981456_659288_697870	1158668	26200428	VirSorter
Bacilli_gi_501926272_39348_76558	1158660	26200428	VirSorter
Bacilli_gi_501935344_45010_82220	1158661	26200428	VirSorter
Bacilli_gi_501870949_43103_80319	1158655	26200428	VirSorter
Bacilli_gi_501666059_677285_710184	1158642	26200428	VirSorter
Bacilli_gi_501852123_1159732_1204550	1158653	26200428	VirSorter
Bacilli_gi_501852123_40247_77127	1158653	26200428	VirSorter
Bacilli_gi_502427206_1029360_1072336	1169245	26200428	VirSorter
Bacilli_gi_502427206_628487_667434	1169245	26200428	VirSorter
Bacilli_gi_502402921	1169250	26200428	VirSorter
Bacilli_gi_502432782_1367392_1407978	1169251	26200428	VirSorter
Bacilli_gi_502432864	1169251	26200428	VirSorter
Bacilli_gi_502424906_1033617_1076164	1169253	26200428	VirSorter
Bacilli_gi_501007686_0_29277	1169252	26200428	VirSorter
Bacilli_gi_502395783_40359_77654	1169314	26200428	VirSorter
Bacilli_gi_502168195_1834634_1875220	1169280	26200428	VirSorter
Bacilli_gi_502198097	1169284	26200428	VirSorter
Bacilli_gi_502219466_45993_83402	1169288	26200428	VirSorter
Bacilli_gi_502290128_1030126_1072642	1169299	26200428	VirSorter
Bacilli_gi_502290128_372940_420205	1169299	26200428	VirSorter
Bacilli_gi_502292638_5046_18721	1169300	26200428	VirSorter
Bacilli_gi_502303887_108605_145100	1169303	26200428	VirSorter
Bacilli_gi_502322615_33902_71931	1169307	26200428	VirSorter
Bacilli_gi_502326762_45_24240	1169308	26200428	VirSorter
Bacilli_gi_502327608_33351_74643	1169308	26200428	VirSorter
Bacilli_gi_502190608	1169283	26200428	VirSorter
Bacilli_gi_502174871_1518129_1558706	1169281	26200428	VirSorter
Bacilli_gi_502174949	1169281	26200428	VirSorter
Bacilli_gi_502354864_246239_283567	1169310	26200428	VirSorter
Bacilli_gi_502354864_392672_430112	1169310	26200428	VirSorter
Bacilli_gi_502299557_1641431_1685718	1169301	26200428	VirSorter
Bacilli_gi_502314859_41796_79012	1169305	26200428	VirSorter
Bacilli_gi_505729151_375071_419889	1157393	26200428	VirSorter
Bacilli_gi_505729176_34758_72657	1157393	26200428	VirSorter
Bacilli_gi_522835911	1260357	26200428	VirSorter
Bacilli_gi_522835944	1260357	26200428	VirSorter
Bacilli_gi_522835961	1260357	26200428	VirSorter
Bacilli_gi_522835964	1260357	26200428	VirSorter
Bacilli_gi_242361992	565646	26200428	VirSorter
Bacilli_gi_522837160	1244140	26200428	VirSorter
Bacilli_gi_522837163	1244140	26200428	VirSorter
Bacilli_gi_522837217	1244140	26200428	VirSorter
Bacilli_gi_522837238	1244140	26200428	VirSorter
Bacilli_gi_430369546_17_14695	1111677	26200428	VirSorter
Bacilli_gi_242364291_479779_521001	565645	26200428	VirSorter
Bacilli_gi_430356286_17_14694	1027372	26200428	VirSorter
Bacilli_gi_294780266_5960_38382	791166	26200428	VirSorter
Bacilli_gi_565633412	1410655	26200428	VirSorter
Bacilli_gi_565634353	1410655	26200428	VirSorter
Bacilli_gi_565636128	1410655	26200428	VirSorter
Bacilli_gi_428765681_1849705_1891283	1261557	26200428	VirSorter
Bacilli_gi_239948566_843944_882994	565636	26200428	VirSorter
Bacilli_gi_242364200	565637	26200428	VirSorter
Bacilli_gi_239948577_632907_671957	565638	26200428	VirSorter
Bacilli_gi_300860136_583915_626439	553209	26200428	VirSorter
Bacilli_gi_522837034	1244142	26200428	VirSorter
Bacilli_gi_522837055	1244142	26200428	VirSorter
Bacilli_gi_29374661_289329_326210	226185	26200428	VirSorter
Bacilli_gi_510796250_191153_228034	226185	26200428	VirSorter
Bacilli_gi_510932270_734192_771073	226185	26200428	VirSorter
Bacilli_gi_522836897	1244144	26200428	VirSorter
Bacilli_gi_242355587_478649_518482	565641	26200428	VirSorter
Bacilli_gi_242355587_843387_883784	565641	26200428	VirSorter
Bacilli_gi_242355652_20677_52016	565657	26200428	VirSorter
Bacilli_gi_552942435	1391465	26200428	VirSorter
Bacilli_gi_522835068	1259824	26200428	VirSorter
Bacilli_gi_522835105	1259824	26200428	VirSorter
Bacilli_gi_510929231	1158600	26200428	VirSorter
Bacilli_gi_484086219_17820_51091	1176489	26200428	VirSorter
Bacilli_gi_484086256	1176489	26200428	VirSorter
Bacilli_gi_239633784_516453_546930	565662	26200428	VirSorter
Bacilli_gi_544676481	1295527	26200428	VirSorter
Bacilli_gi_544676657	1295527	26200428	VirSorter
Bacilli_gi_289566704	565665	26200428	VirSorter
Bacilli_gi_289566803	565665	26200428	VirSorter
Bacilli_gi_289567068	565665	26200428	VirSorter
Bacilli_gi_289567086	565665	26200428	VirSorter
Bacilli_gi_289567104	565665	26200428	VirSorter
Bacilli_gi_289567117	565665	26200428	VirSorter
Bacilli_gi_293553367	645663	26200428	VirSorter
Bacilli_gi_293553727	645663	26200428	VirSorter
Bacilli_gi_294614749	544875	26200428	VirSorter
Bacilli_gi_294616019	544875	26200428	VirSorter
Bacilli_gi_294617236	546340	26200428	VirSorter
Bacilli_gi_294617253	546340	26200428	VirSorter
Bacilli_gi_294619674	546340	26200428	VirSorter
Bacilli_gi_416143743	933356	26200428	VirSorter
Bacilli_gi_415890624	873127	26200428	VirSorter
Bacilli_gi_415891593	873127	26200428	VirSorter
Bacilli_gi_293570856	529885	26200428	VirSorter
Bacilli_gi_293572592	529885	26200428	VirSorter
Bacilli_gi_501109801_24125_55467	1157424	26200428	VirSorter
Bacilli_gi_501126329_95650_109683	1157431	26200428	VirSorter
Bacilli_gi_501128942_24125_54786	1157433	26200428	VirSorter
Bacilli_gi_501141450_964232_994911	1157441	26200428	VirSorter
Bacilli_gi_501163551	1157448	26200428	VirSorter
Bacilli_gi_505812665_525579_562476	1157462	26200428	VirSorter
Bacilli_gi_505852353_75_21287	1157470	26200428	VirSorter
Bacilli_gi_505865337_25600_59139	1157472	26200428	VirSorter
Bacilli_gi_505870677	1157472	26200428	VirSorter
Bacilli_gi_505804725	1157479	26200428	VirSorter
Bacilli_gi_501614103	1158635	26200428	VirSorter
Bacilli_gi_522836810	1244150	26200428	VirSorter
Bacilli_gi_522836828	1244150	26200428	VirSorter
Bacilli_gi_522836830	1244150	26200428	VirSorter
Bacilli_gi_484009374	1245477	26200428	VirSorter
Bacilli_gi_484009523_0_25503	1245477	26200428	VirSorter
Bacilli_gi_484009620	1245478	26200428	VirSorter
Bacilli_gi_484068245	1167697	26200428	VirSorter
Bacilli_gi_484068390_0_22143	1167697	26200428	VirSorter
Bacilli_gi_522836732	1244151	26200428	VirSorter
Bacilli_gi_522836561	1244152	26200428	VirSorter
Bacilli_gi_522836334	1244154	26200428	VirSorter
Bacilli_gi_294622454	547468	26200428	VirSorter
Bacilli_gi_501531750_202064_244416	768486	26200428	VirSorter
Bacilli_gi_501528963	1158598	26200428	VirSorter
Bacilli_gi_501558684_1019042_1036336	1158610	26200428	VirSorter
Bacilli_gi_501537837_868404_915959	1158602	26200428	VirSorter
Bacilli_gi_510929609_513442_560997	1158602	26200428	VirSorter
Bacilli_gi_406589702	1169665	26200428	VirSorter
Bacilli_gi_406584727	1169666	26200428	VirSorter
Bacilli_gi_451952299	1169667	26200428	VirSorter
Bacilli_gi_406580233	1169668	26200428	VirSorter
Gammaproteobacteria_gi_300714588_106469_139564	634500	26200428	VirSorter
Gammaproteobacteria_gi_300714588_1247999_1280817	634500	26200428	VirSorter
Gammaproteobacteria_gi_510819236_24038_70254	1044999	26200428	VirSorter
Gammaproteobacteria_gi_510819702	1044999	26200428	VirSorter
Erysipelotrichia_gi_422330420	469614	26200428	VirSorter
Erysipelotrichia_gi_422330460	469614	26200428	VirSorter
GOV_bin_7759_contig-100_0	383381	27654921	Tetra
GOV_bin_2794_contig-100_2	237727	27654921	Tetra
Tp1_56_MES_0-0d2_scaffold3874_1	237727	27654921	Tetra
GOV_bin_273_contig-100_1	161528	27654921	Tetra
GOV_bin_5108_contig-100_0	161528	27654921	Tetra
Tp1_41_DCM_0-0d2_C8278521_1	161528	27654921	Tetra
Gammaproteobacteria_gi_452215637	909209	26200428	VirSorter
Gammaproteobacteria_gi_452215663	909209	26200428	VirSorter
Gammaproteobacteria_gi_452215666	909209	26200428	VirSorter
Gammaproteobacteria_gi_452217787	910238	26200428	VirSorter
